_id,app_name,raw_text,created_at,rating,engagement,clean_content
6a1588bf9c71b62293d445cc,GoPay,"aplikasi nya bagus banget tranfer ke bank gratis , qris nya juga mantul bru di arahin dikit aj k QR nya yg dituju langsung ke ditek tuh QR nya atas nama siapa brpa total yg harus dibayarkan nya ..pokoknya the best lah buat GOPAY ..cma 1 yg bkin sedih ..transaksi sy lumayan tiap hari dan tiap blnnya..cma utk fitur gpay latter , gpay pjm , sy tdk bsa menggunakannya ,, ktanya sy blm masuk kriteria ..agk kcwa dikit pas bca notif dari gopay nya , tlg min hadirkan fitur gpay latr dn pjm ny buat sy🙏",2026-05-18T07:09:06.000Z,5,0,aplikasi nya bagus banget tranfer ke bank gratis  qris nya juga mantul bru di arahin dikit aj k qr nya yg dituju langsung ke ditek tuh qr nya atas nama siapa brpa total yg harus dibayarkan nya pokoknya the best lah buat gopay cma 1 yg bkin sedih transaksi sy lumayan tiap hari dan tiap blnnyacma utk fitur gpay latter  gpay pjm  sy tdk bsa menggunakannya  ktanya sy blm masuk kriteria agk kcwa dikit pas bca notif dari gopay nya  tlg min hadirkan fitur gpay latr dn pjm ny buat sy
6a1588bf9c71b62293d445cd,GoPay,sangat mudah,2026-05-18T07:08:22.000Z,5,0,sangat mudah
6a1588bf9c71b62293d445ce,GoPay,pertahankan dan tingkatkan,2026-05-18T07:02:58.000Z,5,0,pertahankan dan tingkatkan
6a1588bf9c71b62293d445cf,GoPay,simpel dan mudah,2026-05-18T06:57:47.000Z,5,0,simpel dan mudah
6a1588bf9c71b62293d445d0,GoPay,ga banget mau isi pulsa ga bisa terus,2026-05-18T06:50:57.000Z,1,0,ga banget mau isi pulsa ga bisa terus
6a1588bf9c71b62293d445d1,GoPay,membantu Skali...👍,2026-05-18T06:44:23.000Z,5,0,membantu skali
6a1588bf9c71b62293d445d2,GoPay,luar biasa langsung msuk ke rek muantappp jos gandossss,2026-05-18T06:34:38.000Z,5,0,luar biasa langsung msuk ke rek muantappp jos gandossss
6a1588bf9c71b62293d445d3,GoPay,MANTAP,2026-05-18T06:31:44.000Z,5,0,mantap
6a1588bf9c71b62293d445d4,GoPay,sangat bagus,2026-05-18T06:25:05.000Z,2,0,sangat bagus
6a1588bf9c71b62293d445d5,GoPay,mantap,2026-05-18T06:21:18.000Z,5,0,mantap
6a1588bf9c71b62293d445d6,GoPay,mantap,2026-05-18T06:17:45.000Z,5,0,mantap
6a1588bf9c71b62293d445d7,GoPay,sangat bagus,2026-05-18T06:12:07.000Z,5,0,sangat bagus
6a1588bf9c71b62293d445d8,GoPay,saya sangat senang dengan hadiah nya,2026-05-18T06:12:00.000Z,5,0,saya sangat senang dengan hadiah nya
6a1588bf9c71b62293d445d9,GoPay,go pay aplikasi paling murah sangat membantu kaum kecil UMKM betul dan aman amanah semoga berkah,2026-05-18T06:10:28.000Z,5,0,go pay aplikasi paling murah sangat membantu kaum kecil umkm betul dan aman amanah semoga berkah
6a1588bf9c71b62293d445da,GoPay,asli mantap dah gopay,2026-05-18T06:04:25.000Z,5,0,asli mantap dah gopay
6a1588bf9c71b62293d445db,GoPay,ok,2026-05-18T06:00:11.000Z,5,0,ok
6a1588bf9c71b62293d445dc,GoPay,Bagus,2026-05-18T05:58:36.000Z,5,0,bagus
6a1588bf9c71b62293d445dd,GoPay,mantap serbaguna,2026-05-18T05:54:11.000Z,5,0,mantap serbaguna
6a1588bf9c71b62293d445de,GoPay,good,2026-05-18T05:47:51.000Z,5,0,good
6a1588bf9c71b62293d445df,GoPay,sangat baik,2026-05-18T05:43:59.000Z,5,0,sangat baik
6a1588bf9c71b62293d445e0,GoPay,saya melakukan transaksi tetapi tidak masuk padahal tulisan transaksi berasil,2026-05-18T05:43:08.000Z,1,0,saya melakukan transaksi tetapi tidak masuk padahal tulisan transaksi berasil
6a1588bf9c71b62293d445e1,GoPay,bagussss,2026-05-18T05:38:48.000Z,5,0,bagussss
6a1588bf9c71b62293d445e2,GoPay,top markotop pembayaran nya,2026-05-18T05:31:01.000Z,5,0,top markotop pembayaran nya
6a1588bf9c71b62293d445e3,GoPay,apk sering bnget gngguan tf suka pending 4 jam baru masuk apk kmtl,2026-05-18T05:14:31.000Z,1,0,apk sering bnget gngguan tf suka pending 4 jam baru masuk apk kmtl
6a1588bf9c71b62293d445e4,GoPay,aplikasinya bagus,2026-05-18T05:13:08.000Z,5,0,aplikasinya bagus
6a1588bf9c71b62293d445e5,GoPay,oke,2026-05-18T05:09:00.000Z,5,0,oke
6a1588bf9c71b62293d445e6,GoPay,keren GOPAY,2026-05-18T05:05:31.000Z,5,0,keren gopay
6a1588bf9c71b62293d445e7,GoPay,baik,2026-05-18T05:02:16.000Z,4,0,baik
6a1588bf9c71b62293d445e8,GoPay,bgus,2026-05-18T04:59:04.000Z,5,0,bgus
6a1588bf9c71b62293d445e9,GoPay,bagus,2026-05-18T04:50:09.000Z,5,0,bagus
6a1588bf9c71b62293d445ea,GoPay,gopay selalu di hati. serba simpel ga ada kata terlambat tu buruan daftar,2026-05-18T04:47:25.000Z,5,0,gopay selalu di hati serba simpel ga ada kata terlambat tu buruan daftar
6a1588bf9c71b62293d445eb,GoPay,mudah dan banyak promo serta gratis transfer top memang gopay ini 👍🏻👍🏻👍🏻👍🏻,2026-05-18T04:47:17.000Z,5,0,mudah dan banyak promo serta gratis transfer top memang gopay ini
6a1588bf9c71b62293d445ec,GoPay,puasss mantappp gopay jaya jaya jaya,2026-05-18T04:38:27.000Z,5,0,puasss mantappp gopay jaya jaya jaya
6a1588bf9c71b62293d445ed,GoPay,bagus... semoga akun saya selalu aman,2026-05-18T04:29:08.000Z,5,0,bagus semoga akun saya selalu aman
6a1588bf9c71b62293d445ee,GoPay,semua jadi lebih muda,2026-05-18T04:25:29.000Z,5,0,semua jadi lebih muda
6a1588bf9c71b62293d445ef,GoPay,ok makasih,2026-05-18T04:24:35.000Z,5,0,ok makasih
6a1588bf9c71b62293d445f0,GoPay,sangat menyenangkan untuk,2026-05-18T04:18:54.000Z,5,0,sangat menyenangkan untuk
6a1588bf9c71b62293d445f1,GoPay,"sangat baik, proses cepat dalam segala hal",2026-05-18T04:16:23.000Z,5,0,sangat baik proses cepat dalam segala hal
6a1588bf9c71b62293d445f2,GoPay,good,2026-05-18T04:15:37.000Z,5,0,good
6a1588bf9c71b62293d445f3,GoPay,SANGAT BERMANFAAT,2026-05-18T04:14:53.000Z,5,0,sangat bermanfaat
